All_Info
26 January 1968:  A-6A Intruder; Ser # 152901; USN; VA-165; USS Ranger
"27 January 1968:  F-4C Phantom; Ser # 63-7668; USAF; 390 TFS, 366 TFW; Da Nang"
"28 January 1968:  T-28D Trojan; Ser # 49-1586; USAF; 606 ACS, 56 ACW; Nakhon Phanom"
"29 January 1968:  A-4E Skyhawk; Ser # 149976; USMC; VMA-211, MAG-12; Chu Lai"
29 January 1968:  A-4E Skyhawk; Ser # 151055; USN; VA-144; USS Kitty Hawk
29 January 1968:  F-105D Thunderchief; Ser # 60-0478; USAF; 355 TFW; Takhli
"30 January 1968:  A-6A Intruder; Ser # 152588; USMC; VMA(AW)-242, MAG-11; Da Nang"
"30 January 1968:  F-4B Phantom; Ser # 151407, 152273; USMC; VMFA-122, MAG-11; Da Nang"
30 January 1968:  F-4C Phantom; Ser # 64-0826; USAF; 366 TFW; Da Nang
31 January 1968:  F-100D Super Sabre; Ser # 55-3568; USAF; 3 TFW; Bien Hoa
"31 January 1968:  A-37A Dragonfly; Ser # 67-14517; USAF; 604 ACS, 3 TFW; Bien Hoa"
"31 January 1968:  F-4B Phantom; Ser # 151508, 152287, 152289; USMC; VMFA-314, MAG-13; Chu Lai"
"1 February 1968:  O-2A Skymaster; Ser # 67-21339, 67-21347, 67-21357, 67-21359; USAF; 20 TASS, 504 TASG; Da Nang detached to Hue"
"1 February 1968:  O-1F Bird Dog; Ser # 57-2864, 57-2870; USAF; 19 TASS, 504 TASG; Bien Hoa detached to Hue"
"1 February 1968:  O-1E Bird Dog; Ser # 51-4741, 56-4223; USAF; 20 TASS, 504 TASG; Da Nang detached to Hue"
2 February 1968:  F-4C Phantom; Ser # 63-7580; USAF; 366 TFW; Da Nang
2 February 1968:  F-8E Crusader; Ser # 150667; USN; VF-191; USS Ticonderoga
"3 February 1968:  F-102A Delta Dagger; Ser # 56-1166; USAF; 509 FIS, 405 FW; Udorn"
"3 February 1968:  F-105D Thunderchief; Ser # 60-5384; USAF; 34 TFS, 388 TFW; Korat"
"4 February 1968:  RF-4C Phantom; Ser # 66-0443; 0; 14 TRS, 432 TRW; Udorn"
"4 February 1968:  O-1E Bird Dog; Ser # 56-4201; USAF; 22 TASS, 504 TASG; Binh Thuy"
6 February 1968:  P-3B Orion; Ser # 153440; USN; VP-26; U-Tapao on TDY from Sangley Point
"6 February 1968:  O-1E Bird Dog; Ser # 53-7994; USAF; 19 TASS, 504 TASG; Bien Hoa detached to Tay Ninh"
"7 February 1968:  HH-43F Huskie; Ser # 62-4525; USAF; Detachment 9, 38 ARRS, 3 ARRG; Pleiku"
"8 February 1968:  F-4D Phantom; Ser # 66-7769; 0; 555 TFS, 8 TFW; Ubon"
"8 February 1968:  A-1H Skyraider; Ser # 52-135043; USAF; 1 ACS, 56 ACW; Nakhon Phanom"
"10 February 1968:  KC-130F Hercules; Ser # 149813; USMC; VMGR-152, MAG-15; Da Nang"
"11 February 1968:  O-2A Skymaster; Ser # 67-21362; USAF; 19 TASS, 504 TASG; Bien Hoa"
"11 February 1968:  O-1E Bird Dog; Ser # 56-2491; USAF; 19 TASS, 504 TASG; Bien Hoa"
11 February 1968:  F-4C Phantom; Ser # 63-7663; USAF; unit unknown; base unknown
"11 February 1968:  O-2A Skymaster; Ser # 67-21401; USAF; 22 TASS, 504 TASG; Binh Thuy"
"12 February 1968:  A-1H Skyraider; Ser # 52-135324; USAF; 602 ACS, 56 ACW; Udorn"
"12 February 1968:  O-1G Bird Dog; Ser # 51-11993; USAF; 19 TASS, 504 TASG; Bien Hoa"
14 February 1968:  A-1H Skyraider; Ser # 134499; USN; VA-25; USS Coral Sea
"14 February 1968:  F-105D Thunderchief; Ser # 60-0418; USAF; 34 TFS, 388 TFW; Korat"
14 February 1968:  F-8E Crusader; Ser # 150909; USN; VF-194; USS Ticonderoga
"14 February 1968:  F-100D Super Sabre; Ser # 56-3304; USAF; 90 TFS, 3 TFW; Bien Hoa"
"15 February 1968:  F-4D Phantom; Ser # 66-7586; USAF; 389 TFS, 366 TFW; Da Nang"
"15 February 1968:  AC-47D Gunship I; Ser # 43-49859; USAF; 14 ACS, 14 ACW; Nha Trang detached to Phan Rang"
17 February 1968:  OP-2E Neptune; Ser # 131486; USN; VO-67; Nakhon Phanom
"17 February 1968:  F-100F Super Sabre; Ser # 56-3959; USAF; 614 TFS, 35 TFW; Phan Rang"
"18 February 1968:  RF-101C Voodoo; Ser # 56-0182; USAF; Detachment 1, 45 TRS, 460 TRW; Tan Son Nhut"
18 February 1968:  RF-4C Phantom; Ser # 63-7749; USAF; 460 TRW; Tan Son Nhut
18 February 1968:  F-100F Super Sabre; Ser # 56-3923; USAF; 3 TFW; Bien Hoa
"18 February 1968:  C-130B Hercules; Ser # 58-0743; USAF; 772 TAS, 463 TAW; Mactan detached to Tan Son Nhut"
"18 February 1968:  F-105F Thunderchief; Ser # 63-8293; USAF; 44 TFS, 388 TFW; Korat"
"18 February 1968:  RF-4C Phantom; Ser # 64-1043, 66-0391; USAF; 460 TRW; Tan Son Nhut"
"18 February 1968:  C-47B Skytrain; Ser # 43-48471; USAF; probably 6250 ABS, 377 CSG; Tan Son Nhut"
"19 February 1968:  F-4C Phantom; Ser # 64-0803; USAF; 390 TFS, 366 TFW; Da Nang"
19 February 1968:  RF-4C Phantom; Ser # 65-0842; USAF; 460 TRW; Tan Son Nhut
"23 February 1968:  F-8E Crusader; Ser # 150857; USMC; VMF(AW)-235, MAG-11; Da Nang"
"23 February 1968:  F-4D Phantom; Ser # 66-8725; USAF; 497 TFS, 8 TFW; Ubon"
"23 February 1968:  A-6A Intruder; Ser # 152631; USMC; VMA(AW)-533, MAG-12; Chu Lai"
"24 February 1968:  A-6A Intruder; Ser # 152644; USMC; VMA(AW)-533, MAG-12; Chu Lai"
24 February 1968:  F-8E Crusader; Ser # 150335; USN; VF-191; USS Ticonderoga
"25 February 1968:  F-100D Super Sabre; Ser # 56-3261; USAF; 355 TFS, 354 TFW attached to 37 TFW; Phu Cat"
"25 February 1968:  O-1E Bird Dog; Ser # 56-2512; USAF; 20 TASS, 504 TASG; Da Nang"
"25 February 1968:  A-4E Skyhawk; Ser # 150104; USMC; VMA-211, MAG-12; Chu Lai"
"26 February 1968:  F-100D Super Sabre; Ser # 55-3762; USAF; 90 TFS, 3 TFW; Bien Hoa"
27 February 1968:  OP-2E Neptune; Ser # 131484; USN; VO-67; Nakhon Phanom
"27 February 1968:  RF-4C Phantom; Ser # 66-0431; USAF; 14 TRS, 432 TRW; Udorn"
"28 February 1968:  F-105D Thunderchief; Ser # 62-4385; USAF; 354 TFS, 355 TFW; Takhli"
28 February 1968:  A-6A Intruder; Ser # 152938; USN; VA-35; USS Enterprise
"28 February 1968:  C-130E Hercules; Ser # 64-0522; USAF; 776 TAS, 314 TAW; Ching Chuan Kang"
"29 February 1968:  F-4D Phantom; Ser # 66-7528; USAF; 435 TFS, 8 TFW; Ubon"
"29 February 1968:  F-105F Thunderchief; Ser # 63-8312; USAF; 44 TFS, 388 TFW; Korat"
"1 March 1968:  C-123K Provider; Ser # 54-0694; USAF; 311 ACS, 315 ACW; Phan Rang detached to Da Nang"
1 March 1968:  A-6A Intruder; Ser # 152944; USN; VA-35; USS Enterprise
"2 March 1968:  RF-4B Phantom; Ser # 153115; USMC; VMCJ-1, MAG-11; Da Nang"
"2 March 1968:  C-130A Hercules; Ser # 56-0549; USAF; 21 TAS, 374 TAW; Naha, Okinawa"
"3 March 1968:  A-37A Dragonfly; Ser # 67-14521; USAF; 604 ACS, 3 TFW; Bien Hoa"
"3 March 1968:  C-130E Hercules; Ser # 62-1814; USAF; 50 TAS, 314 TAW; Ching Chuan Kang"
"5 March 1968:  EB-66E Destroyer; Ser # 54-0524; USAF; 41 TEWS, 355 TFW; Takhli"
"5 March 1968:  O-1F Bird Dog; Ser # 57-2813; USAF; 21 TASS, 504 TASG; Nha Trang"
"6 March 1968:  F-100D Super Sabre; Ser # 56-3269; USAF; 510 TFS, 3 TFW; Bien Hoa"
"6 March 1968:  F-105D Thunderchief; Ser # 62-4336; USAF; 333 TFS, 355 TFW; Takhli"
"6 March 1968:  F-100D Super Sabre; Ser # 55-3587; USAF; 90 TFS, 3 TFW; Bien Hoa"
6 March 1968:  A-6A Intruder; Ser # 152922; USN; VA-75; USS Kitty Hawk
"6 March 1968:  C-123K Provider; Ser # 54-0590; USAF; 311 ACS, 315 ACW; Phan Rang detached to Da Nang"
"7 March 1968:  C-123K Provider; Ser # 54-0594; USAF; 311 ACS, 315 ACW; Phan Rang detached to Da Nang"
"7 March 1968:  O-1G Bird Dog; Ser # 51-12013; USAF; 19 TASS, 504 TASG; Bien Hoa"
"11 March 1968:  F-4D Phantom; Ser # 66-7719; USAF; 480 TFS, 366 TFW; Da Nang"
"11 March 1968:  A-37A Dragonfly; Ser # 67-14506; USAF; 604 ACS, 3 TFW; Bien Hoa"
"11 March 1968:  A-1E Skyraider; Ser # 52-135165; USAF; 1 ACS, 56 ACW; Nakhon Phanom"
"11 March 1968:  F-105D Thunderchief; Ser # 60-0501; USAF; 357 TFS, 355 TFW; Takhli"
"11 March 1968:  EC-47P Skytrain; Ser # 44-77016; USAF; 361 TEWS, 460 TRW; Nha Trang"
12 March 1968:  A-6A Intruder; Ser # 152943; USN; VA-35; USS Enterprise
12 March 1968:  F-8E Crusader; Ser # 150306; USN; VF-53; USS Bon Homme Richard
"12 March 1968:  O-1G Bird Dog; Ser # 51-12030; USAF; 19 TASS, 504 TASG; Bien Hoa"
"13 March 1968:  A-1E Skyraider; Ser # 52-132587; USAF; 602 ACS, 56 ACW; Udorn"
"13 March 1968:  A-1E Skyraider; Ser # 52-133888; USAF; 1 ACS, 56 ACW; Nakhon Phanom"
13 March 1968:  A-4E Skyhawk; Ser # 152088; USN; VA-144; USS Kitty Hawk
"14 March 1968:  F-4D Phantom; Ser # 66-7508; USAF; 390 TFS, 366 TFW; Da Nang"
"15 March 1968:  F-4C Phantom; Ser # 63-7701; USAF; 391 TFS, 12 TFW; Cam Ranh Bay"
"16 March 1968:  F-8E Crusader; Ser # 149225; USMC; VMFA(AW)-235, MAG-11; Da Nang"
"16 March 1968:  O-2A Skymaster; Ser # 67-21408; USAF; 23 TASS, 504 TASG; Nakhon Phanom"
16 March 1968:  AC-47D Gunship I; Ser # 43-49330; USAF; 14 ACW; Binh Thuy
17 March 1968:  S-2E Tracker; Ser # 149274; USN; VS-23; USS Yorktown
17 March 1968:  A-6A Intruder; Ser # 152940; USN; VA-35; USS Enterprise
"17 March 1968:  F-4D Phantom; Ser # 66-8780; USAF; 390 TFS, 366 TFW; Da Nang"
"17 March 1968:  F-105D Thunderchief; Ser # 61-0162; USAF; 469 TFS, 388 TFW; Korat"
"18 March 1968:  F-100F Super Sabre; Ser # 56-3784; USAF; 355 TFS, 37 TFW; Phu Cat"
"18 March 1968:  O-1G Bird Dog; Ser # 51-12108; USAF; 21 TASS, 504 TASG; Nha Trang"
"18 March 1968:  A-1H Skyraider; Ser # 52-139678; USAF; 602 ACS, 56 ACW; Udorn"
"19 March 1968:  O-1E Bird Dog; Ser # 51-4899; USAF; 21 TASS, 504 TASG; Nha Trang"
"20 March 1968:  F-100D Super Sabre; Ser # 55-3606; USAF; 416 TFS, 37 TFW; Phu Cat"
"20 March 1968:  O-1G Bird Dog; Ser # 51-16871; USAF; 19 TASS, 504 TASG; Bien Hoa"
"20 March 1968:  O-2A Skymaster; Ser # 67-21338; USAF; 20 TASS, 504 TASG; Da Nang"
"21 March 1968:  F-4D Phantom; Ser # 66-8767; USAF; 390 TFS, 366 TFW; Da Nang"
"21 March 1968:  A-4E Skyhawk; Ser # 151077; USMC; VMA-311, MAG-12; Chu Lai"
"22 March 1968:  F-4C Phantom; Ser # 64-0830; USAF; 559 TFS, 12 TFW; Cam Ranh Bay"
"23 March 1968:  F-100D Super Sabre; Ser # 56-3152; USAF; 614 TFS, 35 TFW; Phan Rang"
"23 March 1968:  O-1F Bird Dog; Ser # 57-2796; USAF; 21 TASS, 504 TASG; Nha Trang"
"23 March 1968:  O-1F Bird Dog; Ser # 57-2814; USAF; 19 TASS, 504 TASG; Bien Hoa"
"24 March 1968:  UC-123K Provider; Ser # 54-0589; USAF; 606 ACS, 56 ACW; Nakhon Phanom"
"24 March 1968:  A-4E Skyhawk; Ser # 152068; USMC; VMA-211, MAG-12; Chu Lai"
"25 March 1968:  B-57B Canberra; Ser # 52-1592; USAF; 8 TBS, 35 TFW; Phan Rang"
"26 March 1968:  F-105D Thunderchief; Ser # 60-0462; USAF; 469 TFS, 388 TFW; Korat"
"27 March 1968:  F-4D Phantom; Ser # 66-8801; USAF; 480 TFS, 366 TFW; Da Nang"
"28 March 1968:  RF-8G Crusader; Ser # 144616; USN; Detachment 14, VFP-63; USS Ticonderoga"
"28 March 1968:  O-1F Bird Dog; Ser # 57-2809; USAF; 21 TASS, 504 TASG; Nha Trang"
"28 March 1968:  F-111A Aardvark; Ser # 66-0022; USAF; Detachment 1, 428 TFS, 474 TFW attached to 355 TFW; Takhli"
"29 March 1968:  O-2A Skymaster; Ser # 67-21302; USAF; 23 TASS, 504 TASG; Nakhon Phanom"
"30 March 1968:  F-111A Aardvark; Ser # 66-0017; USAF; Detachment 1, 428 TFS, 474 TFW attached to 355 TFW; Takhli"
31 March 1968:  C-123K Provider; Ser # 54-0653; USAF; 315 ACW; Phan Rang
1 April 1968:  P-3B Orion; Ser # 153445; USN; VP-26; U-Tapao on TDY from Sangley Point
"1 April 1968:  O-2A Skymaster; Ser # 67-21406; USAF; 23 TASS, 504 TASG; Nakhon Phanom"
"1 April 1968:  F-100D Super Sabre; Ser # 55-3717; USAF; 510 TFS, 3 TFW; Bien Hoa"
"2 April 1968:  F-100D Super Sabre; Ser # 55-2875; USAF; 510 TFS, 3 TFW; Bien Hoa"
"3 April 1968:  B-57B Canberra; Ser # 52-1586; USAF; 8 TBS, 35 TFW; Phan Rang"
"3 April 1968:  RF-4C Phantom; Ser # 65-0909; USAF; 11 TRS, 432 TRW; Udorn"
5 April 1968:  F-4B Phantom; Ser # 150463; USN; VF-96; USS Enterprise
"5 April 1968:  F-4C Phantom; Ser # 63-7684; USAF; 391 TFS, 12 TFW; Cam Ranh Bay"
"6 April 1968:  F-100D Super Sabre; Ser # 55-2911; USAF; 615 TFS, 35 TFW; Phan Rang"
"7 April 1968:  F-100F Super Sabre; Ser # 56-3839; USAF; 416 TFS, 37 TFW; Phu Cat"
"11 April 1968:  TA-4F Skyhawk; Ser # 153511; USMC; H&MS-11, MAG-11; Da Nang"
11 April 1968:  A-4F Skyhawk; Ser # 154995; USN; VA-93; USS Bon Homme Richard
"13 April 1968:  RF-4C Phantom; Ser # 66-0383; USAF; 12 TRS, 460 TRW; Tan Son Nhut"
"13 April 1968:  C-130B Hercules; Ser # 61-0967; USAF; 774 TAS, 463 TAW; Mactan"
14 April 1968:  F-4B Phantom; Ser # 150644; USN; VF-154; USS Ranger
15 April 1968:  F-4B Phantom; Ser # 153043; USN; VF-114; USS Kitty Hawk
"15 April 1968:  F-105F Thunderchief; Ser # 63-8337; USAF; 357 TFS, 355 TFW; Takhli"
"15 April 1968:  F-105D Thunderchief; Ser # 61-0206; USAF; 34 TFS, 388 TFW; Korat"
15 April 1968:  F-4B Phantom; Ser # 153002; USN; VF-114; USS Kitty Hawk
"15 April 1968:  O-1G Bird Dog; Ser # 51-7480; USAF; 19 TASS, 504 TASG; Bien Hoa"
"16 April 1968:  C-130A Hercules; Ser # 56-0480; USAF; 35 TAS, 374 TAW; Naha, Okinawa"
"17 April 1968:  A-37A Dragonfly; Ser # 67-14518; USAF; 604 ACS, 3 TFW; Bien Hoa"
"19 April 1968:  A-4E Skyhawk; Ser # 150063; USMC; VMA-211, MAG-12; Chu Lai"
"20 April 1968:  F-100D Super Sabre; Ser # 55-3643; USAF; 306 TFS, 31 TFW; Tuy Hoa"
"21 April 1968:  O-2A Skymaster; Ser # 67-21420; USAF; 20 TASS, 504 TASG; Da Nang"
"21 April 1968:  F-4D Phantom; Ser # 66-8778; USAF; 389 TFS, 366 TFW; Da Nang"
"21 April 1968:  F-4D Phantom; Ser # 66-7600; USAF; 480 TFS, 366 TFW; Da Nang"
"22 April 1968:  F-111A Aardvark; Ser # 66-0024; USAF; Detachment 1, 428 TFS, 474 TFW attached to 355 TFW; Takhli"
"23 April 1968:  C-7A Caribou; Ser # 61-2399; USAF; 535 TAS, 483 TAW; Vung Tau"
"23 April 1968:  F-100D Super Sabre; Ser # 55-2923; USAF; 615 TFS, 35 TFW; Phan Rang"
"23 April 1968:  O-1G Bird Dog; Ser # 53-7997; USAF; 20 TASS, 504 TASG; Da Nang"
"24 April 1968:  F-4D Phantom; Ser # 66-7541; USAF; 480 TFS, 366 TFW; Da Nang"
"25 April 1968:  A-1J Skyraider; Ser # 52-142048; USAF; 602 ACS, 56 ACW; Nakhon Phanom"
"25 April 1968:  F-4D Phantom; Ser # 66-8736; USAF; 497 TFS, 8 TFW; Ubon"
"25 April 1968:  F-105D Thunderchief; Ser # 60-0436; USAF; 34 TFS, 388 TFW; Korat"
"26 April 1968:  C-130B Hercules; Ser # 60-0298; USAF; 29 TAS, 463 TAW; Clark AB, Philippines"
"26 April 1968:  A-1E Skyraider; Ser # 52-132582; USAF; 1 ACS, 56 ACW; Nakhon Phanom"
27 April 1968:  A-4E Skyhawk; Ser # 151070; USN; VA-144; USS Kitty Hawk
"28 April 1968:  RF-4C Phantom; Ser # 66-0398; USAF; 16 TRS, 460 TRW; Tan Son Nhut"
"28 April 1968:  F-4D Phantom; Ser # 66-8757; USAF; 389 TFS, 366 TFW; Da Nang"
28 April 1968:  F-4B Phantom; Ser # 153014; USN; VF-21; USS Ranger
"28 April 1968:  O-2A Skymaster; Ser # 67-21367; USAF; 20 TASS, 504 TASG; Da Nang"
"30 April 1968:  O-1G Bird Dog; Ser # 51-12438; USAF; 19 TASS, 504 TASG; Bien Hoa"
"30 April 1968:  A-26A Invader; Ser # 67-17648; USAF; 609 ACS, 56 ACW; Nakhon Phanom"
30 April 1968:  F-4B Phantom; Ser # 153003; USN; VF-114; USS Kitty Hawk
"1 May 1968:  F-4B Phantom; Ser # 149424; USMC; VMFA-314, MAG-13; Chu Lai"
"1 May 1968:  A-6A Intruder; Ser # 151578; USMC; VMA(AW)-242, MAG-11; Da Nang"
"2 May 1968:  A-6A Intruder; Ser # 154164; USMC; VMA(AW)-533, MAG-12; Chu Lai"
"3 May 1968:  F-8E Crusader; Ser # 149173; USMC; VMF(AW)-235, MAG-11; Da Nang"
"4 May 1968:  O-1G Bird Dog; Ser # 51-11976; USAF; 19 TASS, 504 TASG; Bien Hoa"
"5 May 1968:  AC-47D Gunship I; Ser # 43-76207; USAF; 4 ACS, 14 ACW; Nha Trang detached to Phu Cat"
"5 May 1968:  A-1H Skyraider; Ser # 52-137612; USAF; 6 ACS, 14 ACW; Pleiku"
"5 May 1968:  F-4D Phantom; Ser # 66-8687; USAF; 433 TFS, 8 TFW; Ubon"
5 May 1968:  RA-5C Vigilante; Ser # 149278; USN; RVAH-1; USS Enterprise
"5 May 1968:  A-4E Skyhawk; Ser # 151105; USMC; VMA-121, MAG-12; Chu Lai"
"5 May 1968:  AC-47D Gunship I; Ser # 43-16159; USAF; 4 ACS, 14 ACW; Nha Trang detached to Phu Cat"
"6 May 1968:  A-4C Skyhawk; Ser # 145096; USMC; VMA-223, MAG-12; Chu Lai"
"6 May 1968:  A-4E Skyhawk; Ser # 151198; USMC; VMA-311, MAG-12; Chu Lai"
"7 May 1968:  A-1J Skyraider; Ser # 52-142059; USAF; 6 ACS, 14 ACW; Pleiku"
7 May 1968:  F-4B Phantom; Ser # 151485; USN; VF-92; USS Enterprise
7 May 1968:  A-4F Skyhawk; Ser # 154214; USN; VA-113; USS Enterprise
"7 May 1968:  C-7B Caribou; Ser # 62-4176; 0; 537 TAS, 483 TAW; Phu Cat"
8 May 1968:  A-4E Skyhawk; Ser # 152005; USN; VA-56; USS Enterprise
"9 May 1968:  A-4E Skyhawk; Ser # 152092; USMC; VMA-121, MAG-12; Chu Lai"
"9 May 1968:  O-2A Skymaster; Ser # 67-21399; USAF; 20 TASS, 504 TASG; Da Nang"
"9 May 1968:  O-2A Skymaster; Ser # 68-6858; USAF; 20 TASS, 504 TASG; Da Nang"
"10 May 1968:  O-1E Bird Dog; Ser # 56-2469; USAF; 20 TASS, 504 TASG; Da Nang"
"10 May 1968:  F-105D Thunderchief; Ser # 60-0415; USAF; 357 TFS, 355 TFW; Takhli"
"10 May 1968:  O-2A Skymaster; Ser # 67-21370; USAF; 22 TASS, 504 TASG; Binh Thuy"
"12 May 1968:  A-1H Skyraider; Ser # 52-135272; USAF; 6 ACS, 14 ACW; Pleiku"
"12 May 1968:  O-2A Skymaster; Ser # 67-21333; USAF; 20 TASS, 504 TASG; Da Nang"
"12 May 1968:  O-2A Skymaster; Ser # 67-21336; USAF; 20 TASS, 504 TASG; Da Nang"
"12 May 1968:  C-130B Hercules; Ser # 60-0297; USAF; 773 TAS, 463 TAW; Clark AB, Philippines"
"12 May 1968:  C-130A Hercules; Ser # 56-0548; USAF; 21 TAS, 374 TAW; Naha, Okinawa"
13 May 1968:  A-6A Intruder; Ser # 152951; USN; VA-35; USS Enterprise
14 May 1968:  A-4F Skyhawk; Ser # 154198; USN; VA-93; USS Bon Homme Richard
"14 May 1968:  F-105D Thunderchief; Ser # 61-0132; USAF; 34 TFS, 388 TFW; Korat"
"15 May 1968:  C-130E Hercules; Ser # 63-7875; USAF; 29 MAS, 438 MAW; McGuire AFB"
"16 May 1968:  F-4D Phantom; Ser # 66-7630; USAF; 435 TFS, 8 TFW; Ubon"
"17 May 1968:  F-100D Super Sabre; Ser # 56-2949; USAF; 416 TFS, 37 TFW; Phu Cat"
"17 May 1968:  O-1F Bird Dog; Ser # 57-2980; USAF; 21 TASS, 504 TASG; Nha Trang"
"17 May 1968:  A-4E Skyhawk; Ser # 149970; USMC; VMA-311, MAG-12; Chu Lai"
18 May 1968:  RA-5C Vigilante; Ser # 149283; USN; RVAH-11; USS Kitty Hawk
"18 May 1968:  RF-4C Phantom; Ser # 66-0442; USAF; 14 TRS, 432 TRW; Udorn"
"18 May 1968:  F-100D Super Sabre; Ser # 55-3548; USAF; 531 TFS, 3 TFW; Bien Hoa"
"18 May 1968:  O-1E Bird Dog; Ser # 56-2520; USAF; 22 TASS, 504 TASG; Binh Thuy"
"19 May 1968:  F-4D Phantom; Ser # 66-8695; USAF; 497 TFS, 8 TFW; Ubon"
21 May 1968:  A-4F Skyhawk; Ser # 154988; USN; VA-93; USS Bon Homme Richard
"21 May 1968:  O-2A Skymaster; Ser # 67-21382; USAF; 23 TASS, 504 TASG; Nakhon Phanom"
"22 May 1968:  RF-8G Crusader; Ser # 146886; USN; Detachment 31, VFP-63; USS Bon Homme Richard"
22 May 1968:  A-4F Skyhawk; Ser # 154974; USN; VA-212; USS Bon Homme Richard
"22 May 1968:  F-4D Phantom; Ser # 66-0246; USAF; 433 TFS, 8 TFW; Ubon"
"22 May 1968:  C-130A Hercules; Ser # 56-0477; USAF; 41 TAS, 374 TAW; Naha, Okinawa"
"23 May 1968:  UC-123B Provider; Ser # 54-0588; USAF; 12 ACS, 315 ACW; Bien Hoa"
"23 May 1968:  F-4B Phantom; Ser # 151500; USMC; VMFA-115, MAG-13; Chu Lai"
"23 May 1968:  F-4B Phantom; Ser # 151507; USMC; VMFA-542, MAG-11; Da Nang"
"23 May 1968:  A-37A Dragonfly; Ser # 67-14527; USAF; 604 ACS, 3 TFW; Bien Hoa"
"23 May 1968:  A-1E Skyraider; Ser # 52-135202; USAF; 1 ACS, 56 ACW; Nakhon Phanom"
"24 May 1968:  O-2A Skymaster; Ser # 67-21335; USAF; 20 TASS, 504 TASG; Da Nang"
"24 May 1968:  A-4C Skyhawk; Ser # 148549; USMC; VMA-223, MAG-12; Chu Lai"
"24 May 1968:  A-1H Skyraider; Ser # 52-137620; USAF; 6 ACS, 14 ACW; Pleiku"
"25 May 1968:  F-4D Phantom; Ser # 66-7569; USAF; 435 TFS, 8 TFW; Ubon"
"28 May 1968:  F-105D Thunderchief; Ser # 61-0194; USAF; 34 TFS, 388 TFW; Korat"
28 May 1968:  A-4F Skyhawk; Ser # 154982; USN; VA-212; USS Bon Homme Richard
"28 May 1968:  O-1G Bird Dog; Ser # 51-4949; USAF; 19 TASS, 504 TASG; Bien Hoa"
"29 May 1968:  C-7B Caribou; Ser # 62-4189; USAF; 458 TAS, 483 TAW; Cam Ranh Bay"
30 May 1968:  A-4F Skyhawk; Ser # 154174; USN; VA-212; USS Bon Homme Richard
"30 May 1968:  O-2A Skymaster; Ser # 67-21405; USAF; 20 TASS, 504 TASG; Da Nang"
"30 May 1968:  F-105D Thunderchief; Ser # 60-0511; USAF; 469 TFS, 388 TFW; Korat"
"31 May 1968:  F-105D Thunderchief; Ser # 60-0409; USAF; 34 TFS, 388 TFW; Korat"
31 May 1968:  A-7A Corsair; Ser # 153255; USN; VA-82; USS America
"31 May 1968:  A-1H Skyraider; Ser # 52-135282; USAF; 602 ACS, 56 ACW; Nakhon Phanom"
31 May 1968:  A-7A Corsair; Ser # 153258; USN; VA-82; USS America
"1 June 1968:  F-4C Phantom; Ser # 64-0779; USAF; 391 TFS, 12 TFW; Cam Ranh Bay"
"1 June 1968:  A-1E Skyraider; Ser # 52-139584; USAF; 602 ACS, 56 ACW; Nakhon Phanom"
2 June 1968:  F-4B Phantom; Ser # 150453; USN; VF-92; USS Enterprise
4 June 1968:  F-4J Phantom; Ser # 155554; USN; VF-33; USS America
"6 June 1968:  A-1E Skyraider; Ser # 52-133925; USAF; 1 ACS, 56 ACW; Nakhon Phanom"
"6 June 1968:  A-1E Skyraider; Ser # 52-132667; USAF; 1 ACS, 56 ACW; Nakhon Phanom"
7 June 1968:  F-4B Phantom; Ser # 150994; USN; VF-92; USS Enterprise
"8 June 1968:  F-105D Thunderchief; Ser # 61-0055; USAF; 34 TFS, 388 TFW; Korat"
"9 June 1968:  HH-3E Jolly Green Giant; Ser # 67-14710; USAF; 37 ARRS, 3 ARRG; Da Nang"
"9 June 1968:  A-4E Skyhawk; Ser # 151080; USMC; VMA-121, MAG-12; Chu Lai"
"9 June 1968:  F-4D Phantom; Ser # 66-8746; USAF; 497 TFS, 8 TFW; Ubon"
"9 June 1968:  O-1E Bird Dog; Ser # 56-4176; USAF; 20 TASS, 504 TASG; Da Nang"
10 June 1968:  A-7A Corsair; Ser # 153265; USN; VA-86; USS America
"13 June 1968:  O-2A Skymaster; Ser # 67-21415; USAF; 20 TASS, 504 TASG; Da Nang"
"14 June 1968:  O-1E Bird Dog; Ser # 56-2635; USAF; 22 TASS, 504 TASG; Binh Thuy"
14 June 1968:  U-3B Blue Canoe; Ser # 60-6058; USAF; unit unknown; base unknown
15 June 1968:  A-4E Skyhawk; Ser # 149665; USN; VA-56; USS Enterprise
"16 June 1968:  O-1F Bird Dog; Ser # 57-2932; USAF; 21 TASS, 504 TASG; Nha Trang"
16 June 1968:  F-4J Phantom; Ser # 155548; USN; VF-102; USS America
"18 June 1968:  F-100D Super Sabre; Ser # 55-2914; USAF; 615 TFS, 35 TFW; Phan Rang"
20 June 1968:  F-4J Phantom; Ser # 155546; USN; VF-33; USS America
21 June 1968:  A-7A Corsair; Ser # 153269; USN; VA-86; USS America
22 June 1968:  A-7A Corsair; Ser # 153257; USN; VA-82; USS America
"23 June 1968:  F-105D Thunderchief; Ser # 59-1765; USAF; 333 TFS, 355 TFW; Takhli"
23 June 1968:  A-4F Skyhawk; Ser # 154216; USN; VA-113; USS Enterprise
"23 June 1968:  F-4D Phantom; Ser # 66-8724; USAF; 497 TFS, 8 TFW; Ubon"
